date,branch_id,region,recruited_today,disbursed_amount_ksh,daily_dues_ksh,collected_ksh,missed_calls,arrears_new_ksh,par_percent,daily_target_ksh
2024-12-03,BR076,RiftValleySouth,16,15094,51690,47285,1,1,2.4,1800000
2024-12-04,BR076,RiftValleySouth,22,15325,65467,62726,5,0,5.58,1800000
2024-12-05,BR076,RiftValleySouth,14,19446,54506,45849,2,2,0.55,1800000
2024-12-06,BR076,RiftValleySouth,6,15788,66842,45966,1,1,2.45,1800000
2024-12-07,BR076,RiftValleySouth,24,3560,48301,33936,4,1,2.28,1800000
2024-12-08,BR076,RiftValleySouth,8,14897,50765,50814,2,0,1.75,1800000
2024-12-09,BR076,RiftValleySouth,14,12591,57030,50006,1,1,5.66,1800000
2024-12-10,BR076,RiftValleySouth,14,13928,60752,42985,2,1,1.26,1800000
2024-12-11,BR076,RiftValleySouth,6,15533,67829,47897,3,0,1.25,1800000
2024-12-12,BR076,RiftValleySouth,8,15745,56421,59010,1,3,5.99,1800000
2024-12-13,BR076,RiftValleySouth,16,17408,62363,52897,0,0,1.54,1800000
2024-12-14,BR076,RiftValleySouth,4,19600,69152,67289,3,1,2.63,1800000
2024-12-15,BR076,RiftValleySouth,2,16382,69737,64608,1,2,1.84,1800000
2024-12-16,BR076,RiftValleySouth,16,25142,60453,60959,0,1,2.41,1800000
2024-12-17,BR076,RiftValleySouth,12,7639,67470,68068,3,0,2.78,1800000
2024-12-18,BR076,RiftValleySouth,8,15471,52491,44590,0,2,2.31,1800000
2024-12-19,BR076,RiftValleySouth,12,10442,49984,36954,5,0,4.39,1800000
2024-12-20,BR076,RiftValleySouth,12,20614,59767,53819,4,1,4.71,1800000
2024-12-21,BR076,RiftValleySouth,6,27284,62636,60805,3,3,1.8,1800000
2024-12-22,BR076,RiftValleySouth,8,11911,58671,50496,1,2,1.03,1800000
2024-12-23,BR076,RiftValleySouth,4,18079,51850,45157,2,2,1.24,1800000
2024-12-24,BR076,RiftValleySouth,12,15519,59609,60197,3,0,1.06,1800000
2024-12-25,BR076,RiftValleySouth,14,12335,48387,33618,4,1,3.12,1800000
2024-12-26,BR076,RiftValleySouth,12,19282,70294,58505,4,0,5.31,1800000
2024-12-27,BR076,RiftValleySouth,8,27244,64655,45543,2,1,2.81,1800000
2024-12-28,BR076,RiftValleySouth,12,15659,50801,50209,2,1,2.95,1800000
2024-12-29,BR076,RiftValleySouth,8,10262,52768,54393,2,2,1.35,1800000
2024-12-30,BR076,RiftValleySouth,10,16007,50192,37668,2,0,2.58,1800000
2024-12-31,BR076,RiftValleySouth,12,7191,54535,56566,3,0,0.94,1800000
2025-01-01,BR076,RiftValleySouth,12,10160,48169,39352,2,1,3.62,1800000
2025-01-02,BR076,RiftValleySouth,14,8257,48763,35418,2,1,2.61,1800000
2025-01-03,BR076,RiftValleySouth,4,5870,49059,44865,2,1,3.84,1800000
2025-01-04,BR076,RiftValleySouth,12,10642,51546,41980,0,1,4.34,1800000
2025-01-05,BR076,RiftValleySouth,16,14260,50351,41255,3,1,1.66,1800000
2025-01-06,BR076,RiftValleySouth,12,15788,71893,50451,1,0,3.69,1800000
2025-01-07,BR076,RiftValleySouth,8,12237,49330,32392,0,2,1.18,1800000
2025-01-08,BR076,RiftValleySouth,12,13542,52346,53371,3,1,2.55,1800000
2025-01-09,BR076,RiftValleySouth,10,12591,50653,38296,0,1,2.87,1800000
2025-01-10,BR076,RiftValleySouth,8,10214,67967,53524,3,0,0.57,1800000
2025-01-11,BR076,RiftValleySouth,12,8472,49017,39753,1,2,3.26,1800000
2025-01-12,BR076,RiftValleySouth,8,10497,60049,40045,3,3,5.01,1800000
2025-01-13,BR076,RiftValleySouth,0,6044,61785,43073,2,1,3.86,1800000
2025-01-14,BR076,RiftValleySouth,12,19600,62893,53821,1,0,0.66,1800000
2025-01-15,BR076,RiftValleySouth,12,16382,53908,40398,3,0,4.41,1800000
2025-01-16,BR076,RiftValleySouth,12,15085,63321,52660,5,2,3.62,1800000
2025-01-17,BR076,RiftValleySouth,10,10695,51982,45061,2,2,4.08,1800000
2025-01-18,BR076,RiftValleySouth,6,19339,59634,46024,6,1,5.4,1800000
2025-01-19,BR076,RiftValleySouth,14,32895,68494,68255,0,1,5.91,1800000
2025-01-20,BR076,RiftValleySouth,12,23785,48230,33931,3,1,4.96,1800000
2025-01-21,BR076,RiftValleySouth,20,19260,58086,47834,1,0,5.04,1800000
2025-01-22,BR076,RiftValleySouth,16,9745,52866,49772,0,0,3.84,1800000
2025-01-23,BR076,RiftValleySouth,4,24653,62856,41547,1,1,4.91,1800000
2025-01-24,BR076,RiftValleySouth,4,15242,59356,40890,1,2,1.21,1800000
2025-01-25,BR076,RiftValleySouth,12,20185,64912,45677,1,0,5.03,1800000
2025-01-26,BR076,RiftValleySouth,10,13611,49400,32252,2,1,5.48,1800000
2025-01-27,BR076,RiftValleySouth,10,18927,51235,39117,2,0,1.9,1800000
2025-01-28,BR076,RiftValleySouth,14,10440,64986,61984,2,2,3.6,1800000
2025-01-29,BR076,RiftValleySouth,20,11728,54548,43978,0,2,5.27,1800000
2025-01-30,BR076,RiftValleySouth,14,24900,63073,43747,3,1,5.38,1800000
2025-01-31,BR076,RiftValleySouth,16,14982,56572,40118,4,2,3.87,1800000
2025-02-01,BR076,RiftValleySouth,16,15241,68643,61153,1,3,5.01,1800000
2025-02-02,BR076,RiftValleySouth,8,12385,49892,50508,4,0,2.5,1800000
2025-02-03,BR076,RiftValleySouth,8,11530,66407,45729,3,1,0.93,1800000
2025-02-04,BR076,RiftValleySouth,16,9365,55672,37136,1,2,1.51,1800000
2025-02-05,BR076,RiftValleySouth,16,8642,62613,50007,2,2,5.31,1800000
2025-02-06,BR076,RiftValleySouth,6,23682,69891,72716,2,1,4.12,1800000
2025-02-07,BR076,RiftValleySouth,18,21360,53163,39718,1,3,3.31,1800000
2025-02-08,BR076,RiftValleySouth,16,7222,67142,62962,4,1,1.37,1800000
2025-02-09,BR076,RiftValleySouth,18,16024,49912,35555,2,1,4.29,1800000
2025-02-10,BR076,RiftValleySouth,12,11142,62801,64194,3,2,3.32,1800000
2025-02-11,BR076,RiftValleySouth,12,8472,69095,68507,0,0,3.96,1800000
2025-02-12,BR076,RiftValleySouth,4,14314,52044,43558,3,0,3.52,1800000
2025-02-13,BR076,RiftValleySouth,12,11605,63814,51807,2,1,2.38,1800000
2025-02-14,BR076,RiftValleySouth,14,23520,60298,62841,1,2,4.71,1800000
2025-02-15,BR076,RiftValleySouth,10,13651,61163,58234,4,1,5.68,1800000
2025-02-16,BR076,RiftValleySouth,20,9051,62248,55189,1,1,2.93,1800000
2025-02-17,BR076,RiftValleySouth,16,24191,56774,57597,1,0,0.83,1800000
2025-02-18,BR076,RiftValleySouth,8,9025,69985,60562,4,0,2.11,1800000
2025-02-19,BR076,RiftValleySouth,12,18797,48490,49579,3,1,4.73,1800000
2025-02-20,BR076,RiftValleySouth,12,12685,55759,45927,2,0,3.0,1800000
2025-02-21,BR076,RiftValleySouth,2,19259,66604,49251,2,2,0.76,1800000
2025-02-22,BR076,RiftValleySouth,10,15160,67751,61956,5,0,4.21,1800000
2025-02-23,BR076,RiftValleySouth,14,8217,66615,68956,3,1,3.82,1800000
2025-02-24,BR076,RiftValleySouth,6,15242,70114,66125,0,1,3.71,1800000
2025-02-25,BR076,RiftValleySouth,8,15700,62253,58287,3,1,2.73,1800000
2025-02-26,BR076,RiftValleySouth,12,12760,65397,46737,2,0,4.92,1800000
2025-02-27,BR076,RiftValleySouth,6,16060,65440,49676,4,0,5.26,1800000
2025-02-28,BR076,RiftValleySouth,6,17400,64603,63966,2,2,5.47,1800000
2025-03-01,BR076,RiftValleySouth,8,13208,64879,49757,3,1,3.79,1800000
2025-03-02,BR076,RiftValleySouth,6,12385,61055,47828,2,1,2.94,1800000
2025-03-03,BR076,RiftValleySouth,16,11320,60976,57961,1,0,5.02,1800000
2025-03-04,BR076,RiftValleySouth,14,17028,70392,67904,4,1,1.5,1800000
2025-03-05,BR076,RiftValleySouth,16,8642,48416,38396,2,1,2.12,1800000
2025-03-06,BR076,RiftValleySouth,16,7894,49575,37856,3,1,2.12,1800000
2025-03-07,BR076,RiftValleySouth,20,11570,65664,46109,1,0,2.52,1800000
2025-03-08,BR076,RiftValleySouth,20,8125,62744,43290,4,2,5.08,1800000
2025-03-09,BR076,RiftValleySouth,20,12591,69461,57018,5,3,4.66,1800000
2025-03-10,BR076,RiftValleySouth,10,12767,50725,35611,3,0,5.8,1800000
2025-03-11,BR076,RiftValleySouth,10,9414,67240,43940,2,1,2.33,1800000
2025-03-12,BR076,RiftValleySouth,10,9542,60606,59134,1,0,2.91,1800000
2025-03-13,BR076,RiftValleySouth,16,10880,49801,51960,0,1,3.79,1800000
2025-03-14,BR076,RiftValleySouth,14,13720,61203,48333,1,1,0.54,1800000
2025-03-15,BR076,RiftValleySouth,8,22339,53115,49188,1,1,5.34,1800000
2025-03-16,BR076,RiftValleySouth,22,9051,49624,51993,1,0,5.0,1800000
2025-03-17,BR076,RiftValleySouth,16,9167,66857,68704,2,2,3.78,1800000
2025-03-18,BR076,RiftValleySouth,16,20112,49503,43185,1,0,5.54,1800000
2025-03-19,BR076,RiftValleySouth,16,13575,48801,33140,2,4,3.74,1800000
2025-03-20,BR076,RiftValleySouth,8,16914,52485,34866,2,0,4.7,1800000
2025-03-21,BR076,RiftValleySouth,10,17655,71898,56043,2,0,4.47,1800000
2025-03-22,BR076,RiftValleySouth,12,16242,70385,72609,4,1,2.37,1800000
2025-03-23,BR076,RiftValleySouth,10,17805,51594,48706,1,4,2.72,1800000
2025-03-24,BR076,RiftValleySouth,14,14411,67337,65565,2,1,4.86,1800000
2025-03-25,BR076,RiftValleySouth,12,25232,64206,53048,5,1,3.29,1800000
2025-03-26,BR076,RiftValleySouth,10,9074,48053,35585,2,2,4.27,1800000
2025-03-27,BR076,RiftValleySouth,6,16060,59393,59849,4,1,1.44,1800000
2025-03-28,BR076,RiftValleySouth,4,13919,68005,45369,3,1,4.35,1800000
2025-03-29,BR076,RiftValleySouth,8,9382,69333,52710,3,1,5.63,1800000
2025-03-30,BR076,RiftValleySouth,14,19267,53824,44131,1,3,1.03,1800000
2025-03-31,BR076,RiftValleySouth,10,23372,54127,54255,2,0,1.52,1800000
2025-04-01,BR076,RiftValleySouth,12,14631,50646,47638,1,1,4.81,1800000
2025-04-02,BR076,RiftValleySouth,22,10321,64790,56024,1,1,3.01,1800000
2025-04-03,BR076,RiftValleySouth,20,7547,53312,55165,2,1,3.25,1800000
2025-04-04,BR076,RiftValleySouth,10,11707,69240,51452,1,1,5.09,1800000
2025-04-05,BR076,RiftValleySouth,12,19446,50810,39171,3,1,3.53,1800000
2025-04-06,BR076,RiftValleySouth,4,11402,66064,50755,3,1,2.19,1800000
2025-04-07,BR076,RiftValleySouth,12,16687,52002,38831,1,2,0.65,1800000
2025-04-08,BR076,RiftValleySouth,18,14897,60775,52006,4,0,4.83,1800000
2025-04-09,BR076,RiftValleySouth,14,9157,71443,50788,0,1,5.82,1800000
2025-04-10,BR076,RiftValleySouth,6,10214,67941,44866,3,1,1.31,1800000
2025-04-11,BR076,RiftValleySouth,14,8472,59821,41989,1,0,5.87,1800000
2025-04-12,BR076,RiftValleySouth,8,15507,57634,38405,1,2,1.87,1800000
2025-04-13,BR076,RiftValleySouth,12,20309,68654,44850,2,2,1.55,1800000
2025-04-14,BR076,RiftValleySouth,14,17150,56786,57408,1,1,0.66,1800000
2025-04-15,BR076,RiftValleySouth,10,18616,52030,48882,3,1,1.24,1800000
2025-04-16,BR076,RiftValleySouth,20,13577,70018,71884,1,1,4.49,1800000
2025-04-17,BR076,RiftValleySouth,10,22917,63207,61559,3,1,5.2,1800000
2025-04-18,BR076,RiftValleySouth,8,10314,56979,39605,2,1,5.24,1800000
2025-04-19,BR076,RiftValleySouth,10,20363,70284,52698,1,1,4.16,1800000
2025-04-20,BR076,RiftValleySouth,8,14800,57581,43460,1,1,2.28,1800000
2025-04-21,BR076,RiftValleySouth,6,9630,70825,55761,3,2,3.83,1800000
2025-04-22,BR076,RiftValleySouth,12,10828,62142,54950,4,0,2.64,1800000
2025-04-23,BR076,RiftValleySouth,6,14792,50205,33210,0,0,3.29,1800000
2025-04-24,BR076,RiftValleySouth,16,21617,71504,74287,0,4,0.84,1800000
2025-04-25,BR076,RiftValleySouth,14,21867,48073,49133,1,1,3.17,1800000
2025-04-26,BR076,RiftValleySouth,14,19282,50816,33562,1,1,4.72,1800000
2025-04-27,BR076,RiftValleySouth,10,21508,57243,47129,3,3,4.87,1800000
2025-04-28,BR076,RiftValleySouth,12,12760,66063,58360,2,1,5.94,1800000
2025-04-29,BR076,RiftValleySouth,10,2345,62707,64871,1,1,3.41,1800000
2025-04-30,BR076,RiftValleySouth,8,8300,65623,65746,2,0,4.82,1800000
2024-11-01,BR077,RiftValleySouth,14,14225,50871,48595,6,2,4.02,1800000
2024-11-02,BR077,RiftValleySouth,12,13417,59397,55787,3,1,2.4,1800000
2024-11-03,BR077,RiftValleySouth,6,13836,68263,62491,2,2,4.38,1800000
2024-11-04,BR077,RiftValleySouth,14,8940,61806,46583,4,1,0.83,1800000
2024-11-05,BR077,RiftValleySouth,6,12964,58713,54244,0,0,2.52,1800000
2024-11-06,BR077,RiftValleySouth,16,15788,68960,68783,3,3,5.12,1800000
2024-11-07,BR077,RiftValleySouth,10,10680,50837,36499,0,3,2.53,1800000
2024-11-08,BR077,RiftValleySouth,16,13542,52708,53879,3,1,5.17,1800000
2024-11-09,BR077,RiftValleySouth,8,12591,56151,40594,3,0,3.54,1800000
2024-11-10,BR077,RiftValleySouth,16,11607,58150,47878,4,1,0.85,1800000
2024-11-11,BR077,RiftValleySouth,18,14121,68201,56478,2,1,1.72,1800000
2024-11-12,BR077,RiftValleySouth,6,14314,70721,65362,4,1,4.88,1800000
2024-11-13,BR077,RiftValleySouth,10,23211,53231,45011,3,0,1.08,1800000
2024-11-14,BR077,RiftValleySouth,10,17640,58843,53440,0,1,2.25,1800000
2024-11-15,BR077,RiftValleySouth,12,12907,58090,60361,2,0,5.3,1800000
2024-11-16,BR077,RiftValleySouth,14,21371,56249,36922,1,3,4.83,1800000
2024-11-17,BR077,RiftValleySouth,6,16806,55962,41184,1,0,3.2,1800000
2024-11-18,BR077,RiftValleySouth,6,9282,55472,43366,0,2,1.17,1800000
2024-11-19,BR077,RiftValleySouth,22,16969,66024,51487,1,2,5.4,1800000
2024-11-20,BR077,RiftValleySouth,12,10571,48111,35871,3,6,5.17,1800000
2024-11-21,BR077,RiftValleySouth,12,13910,64194,55149,3,0,5.45,1800000
2024-11-22,BR077,RiftValleySouth,10,14889,70365,55613,1,2,2.74,1800000
2024-11-23,BR077,RiftValleySouth,18,14244,57558,54413,2,1,2.01,1800000
2024-11-24,BR077,RiftValleySouth,10,22171,50131,45074,4,2,2.3,1800000
2024-11-25,BR077,RiftValleySouth,22,11775,62976,57590,5,3,5.98,1800000
2024-11-26,BR077,RiftValleySouth,18,9925,50281,49534,1,0,1.86,1800000
2024-11-27,BR077,RiftValleySouth,10,18927,56919,54718,2,1,2.14,1800000
2024-11-28,BR077,RiftValleySouth,18,21750,58916,61247,5,0,4.99,1800000
2024-11-29,BR077,RiftValleySouth,10,16126,57820,53513,2,0,2.25,1800000
2024-11-30,BR077,RiftValleySouth,14,17785,58110,50768,2,1,1.24,1800000
2024-12-01,BR077,RiftValleySouth,6,11380,55064,57628,5,1,5.52,1800000
2024-12-02,BR077,RiftValleySouth,12,14862,64607,50876,1,2,2.93,1800000
2024-12-03,BR077,RiftValleySouth,8,15094,60172,42729,0,0,5.46,1800000
2024-12-04,BR077,RiftValleySouth,20,13835,71213,60645,4,2,5.04,1800000
2024-12-05,BR077,RiftValleySouth,12,14044,48470,44227,2,1,3.69,1800000
2024-12-06,BR077,RiftValleySouth,4,10525,55776,38719,0,0,2.87,1800000
2024-12-07,BR077,RiftValleySouth,16,10680,51947,40350,5,0,3.63,1800000
2024-12-08,BR077,RiftValleySouth,10,9028,67481,54570,5,1,4.59,1800000
2024-12-09,BR077,RiftValleySouth,10,14880,59773,50395,2,2,4.13,1800000
2024-12-10,BR077,RiftValleySouth,24,23678,51492,40530,1,2,0.96,1800000
2024-12-11,BR077,RiftValleySouth,16,6590,49923,39295,0,0,3.69,1800000
2024-12-12,BR077,RiftValleySouth,16,9542,66762,50150,1,1,1.8,1800000
2024-12-13,BR077,RiftValleySouth,22,9671,70209,56421,0,0,1.82,1800000
2024-12-14,BR077,RiftValleySouth,14,14700,59683,45389,0,0,2.11,1800000
2024-12-15,BR077,RiftValleySouth,8,10921,61363,40076,0,1,0.56,1800000
2024-12-16,BR077,RiftValleySouth,22,13074,69395,52346,1,0,4.96,1800000
2024-12-17,BR077,RiftValleySouth,10,24191,69840,66369,2,0,3.62,1800000
2024-12-18,BR077,RiftValleySouth,6,15471,66512,46722,2,1,0.81,1800000
2024-12-19,BR077,RiftValleySouth,16,13575,56742,56984,1,0,4.36,1800000
2024-12-20,BR077,RiftValleySouth,2,8457,57058,55985,4,2,3.15,1800000
2024-12-21,BR077,RiftValleySouth,20,10700,57455,42559,2,0,2.48,1800000
2024-12-22,BR077,RiftValleySouth,14,7580,59434,51125,0,2,2.6,1800000
2024-12-23,BR077,RiftValleySouth,12,10957,51668,49384,1,0,5.67,1800000
2024-12-24,BR077,RiftValleySouth,12,21617,69679,50721,0,2,1.92,1800000
2024-12-25,BR077,RiftValleySouth,10,9812,57612,59817,1,0,2.08,1800000
2024-12-26,BR077,RiftValleySouth,10,14178,68627,61154,1,1,2.61,1800000
2024-12-27,BR077,RiftValleySouth,20,9177,64168,66133,2,0,2.78,1800000
2024-12-28,BR077,RiftValleySouth,10,12760,50431,46666,2,1,1.21,1800000
2024-12-29,BR077,RiftValleySouth,24,21991,52910,53323,2,1,5.11,1800000
2024-12-30,BR077,RiftValleySouth,10,14228,54665,45615,1,0,3.9,1800000
2024-12-31,BR077,RiftValleySouth,10,11985,63694,56632,4,2,4.13,1800000
2025-01-01,BR077,RiftValleySouth,14,10567,61834,47324,1,0,2.84,1800000
2025-01-02,BR077,RiftValleySouth,14,12385,62914,49098,1,0,3.79,1800000
2025-01-03,BR077,RiftValleySouth,12,11530,62148,47773,1,2,4.15,1800000
2025-01-04,BR077,RiftValleySouth,10,17880,61374,50545,1,2,1.89,1800000
2025-01-05,BR077,RiftValleySouth,14,10371,67236,62284,1,1,5.75,1800000
2025-01-06,BR077,RiftValleySouth,10,12060,54511,52212,5,1,2.79,1800000
2025-01-07,BR077,RiftValleySouth,18,13350,65593,61929,2,0,5.28,1800000
2025-01-08,BR077,RiftValleySouth,12,17154,64583,43352,2,2,3.46,1800000
2025-01-09,BR077,RiftValleySouth,14,15109,52215,50454,3,0,4.32,1800000
2025-01-10,BR077,RiftValleySouth,22,19500,70068,54101,1,0,1.95,1800000
2025-01-11,BR077,RiftValleySouth,12,13180,49005,40138,1,1,5.67,1800000
2025-01-12,BR077,RiftValleySouth,18,9542,67423,45977,2,0,2.3,1800000
2025-01-13,BR077,RiftValleySouth,22,7253,58907,44975,1,0,0.73,1800000
2025-01-14,BR077,RiftValleySouth,12,20580,48234,43183,3,1,4.39,1800000
2025-01-15,BR077,RiftValleySouth,20,12410,49663,43055,1,0,2.28,1800000
2025-01-16,BR077,RiftValleySouth,10,11062,55138,40153,2,1,1.65,1800000
2025-01-17,BR077,RiftValleySouth,10,12222,71578,59002,0,1,1.38,1800000
2025-01-18,BR077,RiftValleySouth,8,14440,67353,58125,1,0,4.49,1800000
2025-01-19,BR077,RiftValleySouth,8,9137,65269,52611,2,0,0.78,1800000
2025-01-20,BR077,RiftValleySouth,14,15857,51472,38499,2,0,0.81,1800000
2025-01-21,BR077,RiftValleySouth,6,11769,52673,52675,2,1,3.39,1800000
2025-01-22,BR077,RiftValleySouth,12,15160,52990,48423,4,1,4.71,1800000
2025-01-23,BR077,RiftValleySouth,14,21366,57663,49071,3,2,5.81,1800000
2025-01-24,BR077,RiftValleySouth,4,18014,63007,55417,4,0,2.65,1800000
2025-01-25,BR077,RiftValleySouth,14,10092,66426,50034,2,2,1.69,1800000
2025-01-26,BR077,RiftValleySouth,4,17014,64300,62846,1,0,2.98,1800000
2025-01-27,BR077,RiftValleySouth,22,17207,60650,52978,5,1,4.62,1800000
2025-01-28,BR077,RiftValleySouth,16,13049,58345,39430,4,3,5.17,1800000
2025-01-29,BR077,RiftValleySouth,12,23457,70569,73869,2,1,1.67,1800000
2025-01-30,BR077,RiftValleySouth,10,16007,60189,63025,1,1,5.46,1800000
2025-01-31,BR077,RiftValleySouth,6,14382,57545,59777,4,1,0.93,1800000
2025-02-01,BR077,RiftValleySouth,12,21947,70731,53528,0,0,1.46,1800000
2025-02-02,BR077,RiftValleySouth,16,11560,67239,60233,2,3,1.73,1800000
2025-02-03,BR077,RiftValleySouth,10,6289,58682,46082,3,2,4.7,1800000
2025-02-04,BR077,RiftValleySouth,8,10217,48852,42116,1,0,3.41,1800000
2025-02-05,BR077,RiftValleySouth,8,12964,60608,57387,1,0,1.21,1800000
2025-02-06,BR077,RiftValleySouth,8,21051,69993,63998,3,0,0.94,1800000
2025-02-07,BR077,RiftValleySouth,18,12015,51569,51060,3,1,0.79,1800000
2025-02-08,BR077,RiftValleySouth,16,16251,60902,48255,0,1,1.38,1800000
2025-02-09,BR077,RiftValleySouth,20,13735,53175,34708,3,0,4.44,1800000
2025-02-10,BR077,RiftValleySouth,20,18107,69074,48822,5,0,1.67,1800000
2025-02-11,BR077,RiftValleySouth,10,10355,48267,44008,4,3,5.14,1800000
2025-02-12,BR077,RiftValleySouth,16,25765,54617,51328,3,2,3.81,1800000
2025-02-13,BR077,RiftValleySouth,10,11605,61236,43170,3,0,1.48,1800000
2025-02-14,BR077,RiftValleySouth,2,12250,64626,63795,1,0,2.61,1800000
2025-02-15,BR077,RiftValleySouth,12,9928,60137,54369,0,0,0.73,1800000
2025-02-16,BR077,RiftValleySouth,10,15085,55375,57846,1,2,3.38,1800000
2025-02-17,BR077,RiftValleySouth,16,27501,56352,41159,3,1,3.98,1800000
2025-02-18,BR077,RiftValleySouth,10,15471,56516,55196,0,1,4.37,1800000
2025-02-19,BR077,RiftValleySouth,10,14097,61716,50833,6,2,1.77,1800000
2025-02-20,BR077,RiftValleySouth,16,13742,59373,59425,3,0,0.89,1800000
2025-02-21,BR077,RiftValleySouth,12,19259,54755,50011,1,0,2.05,1800000
2025-02-22,BR077,RiftValleySouth,22,8662,56544,46987,1,0,5.86,1800000
2025-02-23,BR077,RiftValleySouth,14,13148,56761,42664,1,1,2.13,1800000
2025-02-24,BR077,RiftValleySouth,14,9977,54636,40824,4,0,5.08,1800000
2025-02-25,BR077,RiftValleySouth,14,12335,63695,57138,1,0,3.2,1800000
2025-02-26,BR077,RiftValleySouth,16,15312,68337,44445,3,2,1.44,1800000
2025-02-27,BR077,RiftValleySouth,10,27531,71422,64184,0,4,4.15,1800000
2025-02-28,BR077,RiftValleySouth,12,8120,64474,42387,0,1,2.54,1800000
2025-03-01,BR077,RiftValleySouth,10,6096,54860,37195,1,0,5.14,1800000
2025-03-02,BR077,RiftValleySouth,12,4954,69287,65195,5,2,1.45,1800000
2025-03-03,BR077,RiftValleySouth,18,8385,56047,43960,2,2,1.25,1800000
2025-03-04,BR077,RiftValleySouth,4,17028,53930,47355,2,0,3.55,1800000
2025-03-05,BR077,RiftValleySouth,12,19446,51732,34815,1,0,1.3,1800000
2025-03-06,BR077,RiftValleySouth,12,23682,56071,40815,2,0,0.67,1800000
2025-03-07,BR077,RiftValleySouth,14,20025,50570,38486,2,1,3.25,1800000
2025-03-08,BR077,RiftValleySouth,12,14671,56894,58962,2,0,5.06,1800000
2025-03-09,BR077,RiftValleySouth,10,15109,55238,44485,0,2,4.44,1800000
2025-03-10,BR077,RiftValleySouth,12,12071,56439,52687,4,2,5.01,1800000
2025-03-11,BR077,RiftValleySouth,16,10591,58829,54969,3,1,3.12,1800000
2025-03-12,BR077,RiftValleySouth,8,9542,54450,42899,4,2,2.83,1800000
2025-03-13,BR077,RiftValleySouth,10,10880,51068,36360,3,0,0.77,1800000
2025-03-14,BR077,RiftValleySouth,22,8820,67498,47209,1,1,1.16,1800000
2025-03-15,BR077,RiftValleySouth,14,9928,54386,40478,0,0,1.93,1800000
2025-03-16,BR077,RiftValleySouth,14,13074,63013,63889,2,0,4.42,1800000
2025-03-17,BR077,RiftValleySouth,10,7639,49837,47920,5,0,0.59,1800000
2025-03-18,BR077,RiftValleySouth,8,21917,50261,33095,2,1,4.29,1800000
2025-03-19,BR077,RiftValleySouth,20,8354,66595,59795,2,2,1.06,1800000
2025-03-20,BR077,RiftValleySouth,10,20614,66974,64257,2,1,2.04,1800000
2025-03-21,BR077,RiftValleySouth,16,20865,66440,43915,1,1,4.14,1800000
2025-03-22,BR077,RiftValleySouth,14,21115,54862,49548,1,1,1.97,1800000
2025-03-23,BR077,RiftValleySouth,18,11505,54410,42053,2,1,3.76,1800000
2025-03-24,BR077,RiftValleySouth,12,12194,48357,44345,1,1,1.61,1800000
2025-03-25,BR077,RiftValleySouth,12,13457,48654,34863,2,0,4.97,1800000
2025-03-26,BR077,RiftValleySouth,14,5671,67517,67258,1,1,0.71,1800000
2025-03-27,BR077,RiftValleySouth,16,18354,57938,52597,1,3,3.2,1800000
2025-03-28,BR077,RiftValleySouth,6,14500,50364,33447,3,1,4.72,1800000
2025-03-29,BR077,RiftValleySouth,26,28148,53336,51790,0,1,5.02,1800000
2025-03-30,BR077,RiftValleySouth,24,19564,51812,45249,4,0,5.09,1800000
2025-03-31,BR077,RiftValleySouth,12,16180,58782,54864,3,0,1.7,1800000
2025-04-01,BR077,RiftValleySouth,6,15850,48740,45778,1,5,3.71,1800000
2025-04-02,BR077,RiftValleySouth,8,10321,55018,39849,2,1,0.94,1800000
2025-04-03,BR077,RiftValleySouth,12,15723,61945,51794,1,1,5.58,1800000
2025-04-04,BR077,RiftValleySouth,14,17880,62495,59332,2,2,1.91,1800000
2025-04-05,BR077,RiftValleySouth,10,11883,52790,47555,1,1,5.87,1800000
2025-04-06,BR077,RiftValleySouth,8,14034,59585,43857,2,0,3.8,1800000
2025-04-07,BR077,RiftValleySouth,10,18690,71991,62128,3,0,4.59,1800000
2025-04-08,BR077,RiftValleySouth,14,14671,53494,45964,2,2,1.13,1800000
2025-04-09,BR077,RiftValleySouth,22,19230,60717,62533,1,2,1.89,1800000
2025-04-10,BR077,RiftValleySouth,12,20892,50587,42361,0,0,0.86,1800000
2025-04-11,BR077,RiftValleySouth,6,12709,64378,48058,0,0,2.46,1800000
2025-04-12,BR077,RiftValleySouth,6,9542,58635,38443,3,0,2.53,1800000
2025-04-13,BR077,RiftValleySouth,14,24662,71193,61141,5,2,0.82,1800000
2025-04-14,BR077,RiftValleySouth,8,20580,54527,36931,1,0,3.31,1800000
2025-04-15,BR077,RiftValleySouth,18,16382,71533,49528,2,0,4.36,1800000
2025-04-16,BR077,RiftValleySouth,16,13828,50207,38390,3,0,5.63,1800000
2025-04-17,BR077,RiftValleySouth,20,13750,66237,52405,2,0,4.27,1800000
