officer_id,branch_id,month,loans_handled,approvals,arrears_recovered_ksh,fraud_hits
OF000708,BR092,2024-11,11,10,54071.04,0
OF000708,BR092,2024-12,14,12,288466.78,0
OF000709,BR092,2024-01,14,13,371065.6,0
OF000709,BR092,2024-02,14,13,459456.39,0
OF000709,BR092,2024-03,10,9,151161.54,0
OF000709,BR092,2024-04,18,16,467329.46,0
OF000709,BR092,2024-05,13,12,283905.72,0
OF000709,BR092,2024-06,14,12,392542.14,0
OF000709,BR092,2024-07,15,14,129377.09,0
OF000709,BR092,2024-08,11,10,482334.58,1
OF000709,BR092,2024-09,17,15,224354.06,0
OF000709,BR092,2024-10,18,16,399237.18,1
OF000709,BR092,2024-11,16,15,480489.75,0
OF000709,BR092,2024-12,15,13,237837.98,0
OF000710,BR092,2024-01,14,12,441196.92,0
OF000710,BR092,2024-02,14,13,417456.74,0
OF000710,BR092,2024-03,12,10,379457.68,0
OF000710,BR092,2024-04,12,10,394144.33,0
OF000710,BR092,2024-05,18,15,241850.86,0
OF000710,BR092,2024-06,15,13,343697.96,0
OF000710,BR092,2024-07,16,15,349265.64,0
OF000710,BR092,2024-08,17,16,54225.64,0
OF000710,BR092,2024-09,12,10,357015.18,1
OF000710,BR092,2024-10,18,17,112514.86,0
OF000710,BR092,2024-11,11,10,213047.69,0
OF000710,BR092,2024-12,16,15,144329.16,0
OF000711,BR093,2024-01,6,5,439631.13,0
OF000711,BR093,2024-02,6,5,372618.61,0
OF000711,BR093,2024-03,7,6,110617.8,0
OF000711,BR093,2024-04,4,3,250485.41,0
OF000711,BR093,2024-05,4,3,373194.26,0
OF000711,BR093,2024-06,4,3,451186.75,2
OF000711,BR093,2024-07,7,6,428728.44,0
OF000711,BR093,2024-08,4,3,393899.96,0
OF000711,BR093,2024-09,7,6,415445.69,0
OF000711,BR093,2024-10,5,4,399232.56,0
OF000711,BR093,2024-11,4,3,351852.05,0
OF000711,BR093,2024-12,4,3,66141.67,0
OF000712,BR093,2024-01,5,4,479105.75,0
OF000712,BR093,2024-02,4,3,123480.9,0
OF000712,BR093,2024-03,7,6,248460.18,0
OF000712,BR093,2024-04,7,6,475240.61,0
OF000712,BR093,2024-05,6,5,418970.89,0
OF000712,BR093,2024-06,7,6,445913.99,0
OF000712,BR093,2024-07,6,5,366909.92,0
OF000712,BR093,2024-08,5,4,240518.25,0
OF000712,BR093,2024-09,5,4,191654.99,0
OF000712,BR093,2024-10,5,4,300256.2,0
OF000712,BR093,2024-11,4,3,55924.34,0
OF000712,BR093,2024-12,4,3,367490.05,0
OF000713,BR093,2024-01,4,3,400329.82,0
OF000713,BR093,2024-02,4,3,268374.78,0
OF000713,BR093,2024-03,6,5,377884.99,0
OF000713,BR093,2024-04,7,5,69940.11,0
OF000713,BR093,2024-05,6,5,184038.89,0
OF000713,BR093,2024-06,4,3,425892.81,0
OF000713,BR093,2024-07,6,5,475556.24,0
OF000713,BR093,2024-08,7,6,434795.75,0
OF000713,BR093,2024-09,4,3,74738.34,0
OF000713,BR093,2024-10,4,3,75567.66,0
OF000713,BR093,2024-11,8,7,488105.31,0
OF000713,BR093,2024-12,7,6,314792.76,0
OF000714,BR093,2024-01,5,4,158047.31,2
OF000714,BR093,2024-02,3,2,451176.92,0
OF000714,BR093,2024-03,4,3,488089.23,0
OF000714,BR093,2024-04,5,4,236057.25,0
OF000714,BR093,2024-05,3,2,182295.88,0
OF000714,BR093,2024-06,5,4,62805.58,0
OF000714,BR093,2024-07,3,2,405241.72,0
OF000714,BR093,2024-08,4,3,321633.84,0
OF000714,BR093,2024-09,3,2,279256.65,0
OF000714,BR093,2024-10,4,3,121121.14,0
OF000714,BR093,2024-11,4,3,173825.72,0
OF000714,BR093,2024-12,3,2,236916.92,0
OF000715,BR093,2024-01,6,5,175666.99,1
OF000715,BR093,2024-02,6,5,418635.05,0
OF000715,BR093,2024-03,5,4,93312.16,0
OF000715,BR093,2024-04,7,6,193452.61,1
OF000715,BR093,2024-05,4,3,111221.74,0
OF000715,BR093,2024-06,4,3,259285.71,0
OF000715,BR093,2024-07,4,3,213738.7,0
OF000715,BR093,2024-08,4,3,464634.63,0
OF000715,BR093,2024-09,4,3,144348.25,0
OF000715,BR093,2024-10,4,3,151956.55,0
OF000715,BR093,2024-11,4,3,341959.53,0
OF000715,BR093,2024-12,7,6,467523.71,0
OF000716,BR093,2024-01,4,3,122862.26,0
OF000716,BR093,2024-02,5,4,328765.65,0
OF000716,BR093,2024-03,4,3,206388.43,0
OF000716,BR093,2024-04,4,3,114553.28,0
OF000716,BR093,2024-05,3,2,420111.82,1
OF000716,BR093,2024-06,3,2,405170.47,0
OF000716,BR093,2024-07,4,3,123146.53,0
OF000716,BR093,2024-08,3,2,256041.12,1
OF000716,BR093,2024-09,4,3,133635.09,0
OF000716,BR093,2024-10,4,3,200993.3,0
OF000716,BR093,2024-11,6,5,409520.15,0
OF000716,BR093,2024-12,5,4,334666.58,0
OF000717,BR093,2024-01,7,6,128892.22,0
OF000717,BR093,2024-02,5,4,358920.82,0
OF000717,BR093,2024-03,6,5,146575.99,0
OF000717,BR093,2024-04,5,4,470946.15,0
OF000717,BR093,2024-05,4,3,52622.09,0
OF000717,BR093,2024-06,7,6,470648.17,0
OF000717,BR093,2024-07,5,4,485860.89,0
OF000717,BR093,2024-08,7,6,245031.45,0
OF000717,BR093,2024-09,4,3,443330.76,0
OF000717,BR093,2024-10,5,4,490275.64,0
OF000717,BR093,2024-11,7,6,149508.71,0
OF000717,BR093,2024-12,4,3,78176.87,0
OF000718,BR093,2024-01,5,4,73934.48,0
OF000718,BR093,2024-02,6,5,393541.42,0
OF000718,BR093,2024-03,6,5,404539.13,0
OF000718,BR093,2024-04,8,7,488211.39,0
OF000718,BR093,2024-05,6,5,115833.51,1
OF000718,BR093,2024-06,5,4,149067.56,0
OF000718,BR093,2024-07,7,6,189449.67,0
OF000718,BR093,2024-08,6,5,472038.78,0
OF000718,BR093,2024-09,7,6,180065.92,0
OF000718,BR093,2024-10,5,4,484976.29,0
OF000718,BR093,2024-11,5,4,157108.76,0
OF000718,BR093,2024-12,8,6,200036.66,0
OF000719,BR093,2024-01,6,5,440719.66,0
OF000719,BR093,2024-02,5,4,118797.47,1
OF000719,BR093,2024-03,6,5,390937.78,2
OF000719,BR093,2024-04,6,5,473896.94,0
OF000719,BR093,2024-05,6,5,110552.39,0
OF000719,BR093,2024-06,4,3,268811.9,0
OF000719,BR093,2024-07,6,5,345828.88,0
OF000719,BR093,2024-08,6,5,346653.73,0
OF000719,BR093,2024-09,4,3,338488.6,0
OF000719,BR093,2024-10,4,3,195889.32,0
OF000719,BR093,2024-11,5,4,365286.96,0
OF000719,BR093,2024-12,5,4,469946.85,0
OF000720,BR093,2024-01,7,6,382209.99,0
OF000720,BR093,2024-02,8,6,217689.39,0
OF000720,BR093,2024-03,6,5,179549.97,0
OF000720,BR093,2024-04,5,4,230289.97,0
OF000720,BR093,2024-05,8,7,360163.07,0
OF000720,BR093,2024-06,7,6,53198.45,0
OF000720,BR093,2024-07,5,4,299083.39,0
OF000720,BR093,2024-08,4,3,314784.46,0
OF000720,BR093,2024-09,5,4,453753.75,0
OF000720,BR093,2024-10,7,6,329767.97,0
OF000720,BR093,2024-11,7,6,195501.66,0
OF000720,BR093,2024-12,6,5,449517.31,0
OF000721,BR094,2024-01,3,2,52366.07,0
OF000721,BR094,2024-02,5,4,470470.72,0
OF000721,BR094,2024-03,5,4,365130.82,0
OF000721,BR094,2024-04,4,3,104952.15,0
OF000721,BR094,2024-05,4,3,54781.3,0
OF000721,BR094,2024-06,5,4,483411.74,1
OF000721,BR094,2024-07,4,3,215645.46,0
OF000721,BR094,2024-08,5,4,149386.42,0
OF000721,BR094,2024-09,4,3,175915.95,0
OF000721,BR094,2024-10,5,4,294833.38,1
OF000721,BR094,2024-11,5,4,246754.46,0
OF000721,BR094,2024-12,5,4,79765.05,0
OF000722,BR094,2024-01,3,2,198231.94,0
OF000722,BR094,2024-02,3,2,180710.41,0
OF000722,BR094,2024-03,3,2,392346.43,0
OF000722,BR094,2024-04,4,3,253677.56,0
OF000722,BR094,2024-05,4,3,86051.79,0
OF000722,BR094,2024-06,3,2,272163.1,0
OF000722,BR094,2024-07,4,3,174582.32,1
OF000722,BR094,2024-08,3,2,184782.84,0
OF000722,BR094,2024-09,4,3,317575.34,0
OF000722,BR094,2024-10,4,3,439385.83,0
OF000722,BR094,2024-11,3,2,395374.07,0
OF000722,BR094,2024-12,4,3,146390.89,0
OF000723,BR094,2024-01,6,5,144159.02,0
OF000723,BR094,2024-02,7,6,274465.23,1
OF000723,BR094,2024-03,7,6,256195.39,0
OF000723,BR094,2024-04,5,4,356096.75,2
OF000723,BR094,2024-05,5,4,471352.28,1
OF000723,BR094,2024-06,5,4,281617.94,0
OF000723,BR094,2024-07,6,5,355722.3,0
OF000723,BR094,2024-08,6,5,409298.01,0
OF000723,BR094,2024-09,8,7,331809.87,0
OF000723,BR094,2024-10,6,5,393250.99,0
OF000723,BR094,2024-11,6,5,295865.39,0
OF000723,BR094,2024-12,4,3,410030.43,0
OF000724,BR094,2024-01,4,3,250911.17,0
OF000724,BR094,2024-02,3,2,175908.08,1
OF000724,BR094,2024-03,3,2,480756.45,0
OF000724,BR094,2024-04,4,3,168387.6,0
OF000724,BR094,2024-05,4,3,348922.41,1
OF000724,BR094,2024-06,5,4,474997.26,0
OF000724,BR094,2024-07,3,2,184616.66,0
OF000724,BR094,2024-08,3,2,135036.72,0
OF000724,BR094,2024-09,5,4,485874.92,0
OF000724,BR094,2024-10,3,2,287854.32,0
OF000724,BR094,2024-11,3,2,383136.21,0
OF000724,BR094,2024-12,3,2,104475.83,0
OF000725,BR094,2024-01,4,3,301152.02,0
OF000725,BR094,2024-02,5,4,473850.4,0
OF000725,BR094,2024-03,4,3,115874.69,0
OF000725,BR094,2024-04,4,3,372297.33,0
OF000725,BR094,2024-05,6,5,60997.72,0
OF000725,BR094,2024-06,7,6,147014.37,0
OF000725,BR094,2024-07,6,5,216041.06,0
OF000725,BR094,2024-08,5,4,235222.39,0
OF000725,BR094,2024-09,5,4,189214.09,0
OF000725,BR094,2024-10,6,5,202195.39,2
OF000725,BR094,2024-11,4,3,170694.25,0
OF000725,BR094,2024-12,7,6,324298.53,0
OF000726,BR094,2024-01,4,3,285904.28,0
OF000726,BR094,2024-02,5,4,245057.03,0
OF000726,BR094,2024-03,5,4,240272.73,0
OF000726,BR094,2024-04,5,4,375726.47,0
OF000726,BR094,2024-05,4,3,387656.02,0
OF000726,BR094,2024-06,6,5,282212.38,0
OF000726,BR094,2024-07,4,3,480609.68,0
OF000726,BR094,2024-08,3,2,491006.08,0
OF000726,BR094,2024-09,3,2,451032.69,0
OF000726,BR094,2024-10,4,3,369824.23,0
OF000726,BR094,2024-11,4,3,350319.35,0
OF000726,BR094,2024-12,6,5,450734.14,0
OF000727,BR094,2024-01,5,4,417812.31,1
OF000727,BR094,2024-02,5,4,131654.73,0
OF000727,BR094,2024-03,5,4,335718.82,0
OF000727,BR094,2024-04,4,3,311436.01,0
OF000727,BR094,2024-05,6,5,362284.95,0
OF000727,BR094,2024-06,6,5,189925.69,0
OF000727,BR094,2024-07,5,4,232820.89,0
OF000727,BR094,2024-08,6,5,133018.82,0
OF000727,BR094,2024-09,4,3,84106.15,0
OF000727,BR094,2024-10,6,5,217114.46,0
OF000727,BR094,2024-11,5,4,409538.9,0
OF000727,BR094,2024-12,5,4,111948.05,0
OF000728,BR094,2024-01,3,2,368132.17,1
OF000728,BR094,2024-02,3,2,135922.39,0
OF000728,BR094,2024-03,5,4,261574.97,0
OF000728,BR094,2024-04,3,2,237228.56,0
OF000728,BR094,2024-05,4,3,183400.02,0
OF000728,BR094,2024-06,4,3,472690.81,0
OF000728,BR094,2024-07,3,2,351011.43,0
OF000728,BR094,2024-08,3,2,108574.49,0
OF000728,BR094,2024-09,5,4,69019.69,0
OF000728,BR094,2024-10,4,3,351151.68,0
OF000728,BR094,2024-11,3,2,444623.23,0
OF000728,BR094,2024-12,4,3,334865.93,0
OF000729,BR094,2024-01,5,4,340069.55,0
OF000729,BR094,2024-02,4,3,393377.13,0
OF000729,BR094,2024-03,5,4,72930.87,0
OF000729,BR094,2024-04,4,3,357652.4,1
OF000729,BR094,2024-05,4,3,133669.91,0
OF000729,BR094,2024-06,5,4,370306.9,0
OF000729,BR094,2024-07,6,5,257138.53,0
OF000729,BR094,2024-08,3,2,125828.77,0
OF000729,BR094,2024-09,5,4,82824.24,0
OF000729,BR094,2024-10,3,2,136051.44,0
OF000729,BR094,2024-11,4,3,219422.47,0
OF000729,BR094,2024-12,6,5,290056.47,0
OF000730,BR094,2024-01,4,3,395552.09,0
OF000730,BR094,2024-02,7,6,441925.24,0
OF000730,BR094,2024-03,5,4,194910.62,0
OF000730,BR094,2024-04,5,4,131739.62,0
OF000730,BR094,2024-05,7,6,413238.77,0
OF000730,BR094,2024-06,4,3,279111.78,0
OF000730,BR094,2024-07,5,4,90471.33,0
OF000730,BR094,2024-08,7,6,462036.64,0
OF000730,BR094,2024-09,6,5,326268.24,0
OF000730,BR094,2024-10,5,4,381442.08,0
OF000730,BR094,2024-11,6,5,418101.42,0
OF000730,BR094,2024-12,6,5,353174.65,1
OF000731,BR095,2024-01,5,4,215369.27,0
OF000731,BR095,2024-02,6,5,67713.8,0
OF000731,BR095,2024-03,8,7,167708.55,0
OF000731,BR095,2024-04,8,7,449904.65,2
OF000731,BR095,2024-05,8,7,340135.93,0
OF000731,BR095,2024-06,9,8,333840.92,0
OF000731,BR095,2024-07,9,8,369738.35,0
OF000731,BR095,2024-08,8,7,112616.07,0
OF000731,BR095,2024-09,8,7,100101.25,0
OF000731,BR095,2024-10,5,4,299406.68,1
OF000731,BR095,2024-11,9,8,185053.76,0
OF000731,BR095,2024-12,8,7,276988.85,0
OF000732,BR095,2024-01,7,6,305974.68,0
OF000732,BR095,2024-02,5,4,447168.02,0
OF000732,BR095,2024-03,5,4,389274.35,0
OF000732,BR095,2024-04,8,7,429847.86,0
OF000732,BR095,2024-05,5,4,419000.6,0
OF000732,BR095,2024-06,6,5,386593.54,0
OF000732,BR095,2024-07,6,5,167519.18,0
OF000732,BR095,2024-08,5,4,466529.31,0
OF000732,BR095,2024-09,8,7,160884.94,1
OF000732,BR095,2024-10,8,6,488104.82,0
OF000732,BR095,2024-11,7,6,448100.06,0
OF000732,BR095,2024-12,4,3,260922.39,0
OF000733,BR095,2024-01,12,10,464601.62,0
OF000733,BR095,2024-02,11,9,154602.48,0
OF000733,BR095,2024-03,10,8,494510.26,0
OF000733,BR095,2024-04,9,8,278499.66,0
OF000733,BR095,2024-05,9,8,224545.04,0
OF000733,BR095,2024-06,11,10,179023.08,0
OF000733,BR095,2024-07,9,8,211062.18,0
OF000733,BR095,2024-08,11,9,190418.61,1
OF000733,BR095,2024-09,11,10,492446.73,0
OF000733,BR095,2024-10,10,9,478266.4,0
OF000733,BR095,2024-11,11,9,312466.42,0
OF000733,BR095,2024-12,11,10,491212.09,0
OF000734,BR095,2024-01,5,4,258414.87,0
OF000734,BR095,2024-02,6,5,384083.06,0
OF000734,BR095,2024-03,8,7,339662.72,0
OF000734,BR095,2024-04,5,4,199027.35,0
OF000734,BR095,2024-05,5,4,386973.08,0
OF000734,BR095,2024-06,8,7,319620.04,0
OF000734,BR095,2024-07,7,6,68376.12,0
OF000734,BR095,2024-08,6,5,64688.51,0
OF000734,BR095,2024-09,8,7,412337.95,0
OF000734,BR095,2024-10,9,8,482002.28,0
OF000734,BR095,2024-11,8,7,360009.77,0
OF000734,BR095,2024-12,9,8,201134.35,0
OF000735,BR095,2024-01,7,6,105588.21,0
OF000735,BR095,2024-02,9,8,245373.72,1
OF000735,BR095,2024-03,9,8,294598.96,0
OF000735,BR095,2024-04,9,8,223871.85,0
OF000735,BR095,2024-05,7,6,154578.82,0
OF000735,BR095,2024-06,6,5,400654.96,0
OF000735,BR095,2024-07,5,4,70425.7,0
OF000735,BR095,2024-08,8,7,98670.71,0
OF000735,BR095,2024-09,9,8,403819.23,2
OF000735,BR095,2024-10,5,4,442877.58,0
OF000735,BR095,2024-11,6,5,484306.9,0
OF000735,BR095,2024-12,6,5,231495.54,0
OF000736,BR095,2024-01,7,6,385633.0,0
OF000736,BR095,2024-02,5,4,101081.98,0
OF000736,BR095,2024-03,7,6,84352.69,0
OF000736,BR095,2024-04,7,6,440433.17,0
OF000736,BR095,2024-05,7,6,168180.46,0
OF000736,BR095,2024-06,8,7,451287.78,0
OF000736,BR095,2024-07,4,3,456970.46,0
OF000736,BR095,2024-08,5,4,410156.62,0
OF000736,BR095,2024-09,6,5,471809.59,0
OF000736,BR095,2024-10,7,6,103506.87,0
OF000736,BR095,2024-11,7,6,391083.21,0
OF000736,BR095,2024-12,7,6,272105.75,0
OF000737,BR095,2024-01,6,5,313111.27,0
OF000737,BR095,2024-02,5,4,401487.12,0
OF000737,BR095,2024-03,5,4,111820.22,0
OF000737,BR095,2024-04,6,5,308953.54,0
OF000737,BR095,2024-05,5,4,351328.19,0
OF000737,BR095,2024-06,8,7,211343.42,0
OF000737,BR095,2024-07,9,8,80591.86,0
OF000737,BR095,2024-08,6,5,116213.96,0
OF000737,BR095,2024-09,6,5,318069.98,0
OF000737,BR095,2024-10,9,8,338391.94,0
OF000737,BR095,2024-11,8,7,212178.02,0
OF000737,BR095,2024-12,8,7,50491.48,0
OF000738,BR096,2024-01,8,7,58461.54,0
OF000738,BR096,2024-02,8,7,398237.31,0
OF000738,BR096,2024-03,7,6,323468.91,0
OF000738,BR096,2024-04,7,6,399193.27,0
OF000738,BR096,2024-05,7,6,260065.89,0
OF000738,BR096,2024-06,4,3,335358.62,0
OF000738,BR096,2024-07,6,5,142625.68,0
OF000738,BR096,2024-08,5,4,463633.84,0
OF000738,BR096,2024-09,5,4,270522.38,0
OF000738,BR096,2024-10,6,5,364664.63,0
OF000738,BR096,2024-11,6,5,479612.54,0
OF000738,BR096,2024-12,5,4,338406.76,0
OF000739,BR096,2024-01,5,4,140905.21,0
OF000739,BR096,2024-02,5,4,50259.03,0
OF000739,BR096,2024-03,6,5,142817.33,0
OF000739,BR096,2024-04,4,3,362025.94,0
OF000739,BR096,2024-05,4,3,245612.36,0
OF000739,BR096,2024-06,7,6,208832.44,0
OF000739,BR096,2024-07,7,6,220792.49,0
OF000739,BR096,2024-08,7,6,452238.59,0
OF000739,BR096,2024-09,6,5,308484.29,0
OF000739,BR096,2024-10,5,4,313404.14,0
OF000739,BR096,2024-11,7,6,385353.19,0
OF000739,BR096,2024-12,5,4,138490.65,0
OF000740,BR096,2024-01,7,6,443943.92,0
OF000740,BR096,2024-02,6,5,104859.91,0
OF000740,BR096,2024-03,6,5,453652.28,0
OF000740,BR096,2024-04,4,3,457771.11,0
OF000740,BR096,2024-05,7,6,287466.19,0
OF000740,BR096,2024-06,8,6,78443.46,0
OF000740,BR096,2024-07,6,5,475351.29,0
OF000740,BR096,2024-08,5,4,184144.85,0
OF000740,BR096,2024-09,6,5,461070.44,0
OF000740,BR096,2024-10,6,5,56992.18,0
OF000740,BR096,2024-11,7,6,329263.21,0
OF000740,BR096,2024-12,6,5,327943.57,0
OF000741,BR096,2024-01,8,7,328262.79,1
OF000741,BR096,2024-02,7,6,207122.53,0
OF000741,BR096,2024-03,8,7,143595.58,0
OF000741,BR096,2024-04,5,4,403839.64,0
OF000741,BR096,2024-05,6,5,397771.09,0
OF000741,BR096,2024-06,7,6,237069.17,0
OF000741,BR096,2024-07,7,6,248737.41,0
OF000741,BR096,2024-08,5,4,459612.63,0
OF000741,BR096,2024-09,7,5,211945.44,0
OF000741,BR096,2024-10,5,4,295850.32,0
OF000741,BR096,2024-11,5,4,309033.27,0
OF000741,BR096,2024-12,4,3,116709.22,0
OF000742,BR096,2024-01,5,4,339215.03,0
OF000742,BR096,2024-02,8,7,80501.97,1
OF000742,BR096,2024-03,6,5,404457.68,0
OF000742,BR096,2024-04,7,6,260960.37,0
OF000742,BR096,2024-05,7,6,125373.44,2
OF000742,BR096,2024-06,7,6,135559.68,0
OF000742,BR096,2024-07,6,5,169765.98,0
OF000742,BR096,2024-08,7,6,342942.99,0
OF000742,BR096,2024-09,8,6,445092.39,0
OF000742,BR096,2024-10,6,5,55755.01,0
OF000742,BR096,2024-11,4,3,242351.23,0
OF000742,BR096,2024-12,4,3,151870.12,0
OF000743,BR096,2024-01,5,4,271794.99,0
OF000743,BR096,2024-02,7,6,121402.49,0
OF000743,BR096,2024-03,4,3,348286.3,0
OF000743,BR096,2024-04,6,5,391980.69,0
OF000743,BR096,2024-05,6,5,231056.76,0
OF000743,BR096,2024-06,6,5,299904.65,0
OF000743,BR096,2024-07,4,3,86213.97,0
OF000743,BR096,2024-08,5,4,152844.63,0
OF000743,BR096,2024-09,7,6,446527.97,0
OF000743,BR096,2024-10,4,3,174094.77,0
OF000743,BR096,2024-11,4,3,50120.76,1
OF000743,BR096,2024-12,4,3,341627.22,0
OF000744,BR096,2024-01,6,5,315302.86,0
OF000744,BR096,2024-02,4,3,281193.94,0
OF000744,BR096,2024-03,5,4,67214.07,0
OF000744,BR096,2024-04,6,5,176496.51,0
OF000744,BR096,2024-05,4,3,109470.9,0
OF000744,BR096,2024-06,6,5,413002.64,0
OF000744,BR096,2024-07,3,2,382037.47,0
OF000744,BR096,2024-08,4,3,358402.26,0
OF000744,BR096,2024-09,5,4,489668.92,0
OF000744,BR096,2024-10,5,4,485066.67,0
OF000744,BR096,2024-11,6,5,212100.98,0
OF000744,BR096,2024-12,6,5,147693.77,0
OF000745,BR096,2024-01,7,6,413926.74,0
OF000745,BR096,2024-02,7,6,346398.15,0
OF000745,BR096,2024-03,5,4,360738.55,0
OF000745,BR096,2024-04,7,6,405431.3,0
OF000745,BR096,2024-05,7,6,174629.96,0
OF000745,BR096,2024-06,5,4,210073.03,0
OF000745,BR096,2024-07,5,4,80085.53,0
OF000745,BR096,2024-08,6,5,390118.42,0
OF000745,BR096,2024-09,4,3,138183.1,0
OF000745,BR096,2024-10,6,5,388411.31,0
OF000745,BR096,2024-11,5,4,54337.0,0
OF000745,BR096,2024-12,6,5,131545.81,0
OF000746,BR096,2024-01,6,5,60538.76,0
OF000746,BR096,2024-02,5,4,163508.6,0
OF000746,BR096,2024-03,6,5,327032.12,0
OF000746,BR096,2024-04,7,6,101527.68,0
OF000746,BR096,2024-05,7,6,219682.32,0
OF000746,BR096,2024-06,4,3,412935.66,1
OF000746,BR096,2024-07,8,7,321465.86,0
OF000746,BR096,2024-08,5,4,403755.55,0
OF000746,BR096,2024-09,4,3,216115.71,0
OF000746,BR096,2024-10,7,6,116025.98,0
OF000746,BR096,2024-11,5,4,82760.13,0
OF000746,BR096,2024-12,5,4,185687.5,0
OF000747,BR096,2024-01,5,4,438249.59,0
OF000747,BR096,2024-02,7,6,440817.1,0
OF000747,BR096,2024-03,7,6,373939.06,0
OF000747,BR096,2024-04,5,4,378060.26,1
OF000747,BR096,2024-05,5,4,293876.34,1
OF000747,BR096,2024-06,5,4,190278.93,0
OF000747,BR096,2024-07,8,7,430356.4,0
OF000747,BR096,2024-08,5,4,256987.88,0
OF000747,BR096,2024-09,5,4,306871.75,0
OF000747,BR096,2024-10,5,4,399230.71,0
OF000747,BR096,2024-11,7,6,73406.7,0
OF000747,BR096,2024-12,7,6,243515.37,0
OF000748,BR096,2024-01,7,6,339963.93,0
OF000748,BR096,2024-02,5,4,64691.09,0
OF000748,BR096,2024-03,6,5,68874.59,0
OF000748,BR096,2024-04,5,4,401229.96,0
OF000748,BR096,2024-05,9,8,251033.01,0
OF000748,BR096,2024-06,6,5,457571.12,0
OF000748,BR096,2024-07,7,6,341126.31,0
OF000748,BR096,2024-08,7,6,219539.33,0
OF000748,BR096,2024-09,6,5,102906.41,0
OF000748,BR096,2024-10,8,7,194214.97,0
OF000748,BR096,2024-11,8,6,306750.74,0
OF000748,BR096,2024-12,7,6,245696.15,1
OF000749,BR097,2024-01,10,8,390610.16,0
OF000749,BR097,2024-02,15,13,479163.65,0
OF000749,BR097,2024-03,17,15,369605.94,0
OF000749,BR097,2024-04,12,10,199755.12,0
OF000749,BR097,2024-05,15,13,292758.2,0
OF000749,BR097,2024-06,17,15,66795.34,0
OF000749,BR097,2024-07,10,9,96041.59,0
OF000749,BR097,2024-08,12,11,408454.12,0
OF000749,BR097,2024-09,17,15,263554.24,0
OF000749,BR097,2024-10,12,10,247662.24,0
OF000749,BR097,2024-11,16,13,194503.55,0
OF000749,BR097,2024-12,16,14,222426.37,0
OF000750,BR097,2024-01,11,10,174187.89,0
OF000750,BR097,2024-02,14,12,310269.29,0
OF000750,BR097,2024-03,14,13,309194.29,0
OF000750,BR097,2024-04,9,8,284889.75,0
OF000750,BR097,2024-05,14,12,102079.98,0
OF000750,BR097,2024-06,13,12,76108.79,0
OF000750,BR097,2024-07,14,12,345972.0,0
OF000750,BR097,2024-08,11,10,465191.46,0
OF000750,BR097,2024-09,12,11,296543.69,0
OF000750,BR097,2024-10,9,8,406452.74,0
OF000750,BR097,2024-11,14,13,226611.29,0
OF000750,BR097,2024-12,15,13,445519.61,0
OF000751,BR097,2024-01,14,13,107422.13,0
OF000751,BR097,2024-02,13,12,421999.45,0
OF000751,BR097,2024-03,17,15,403589.3,0
OF000751,BR097,2024-04,11,9,328359.24,0
OF000751,BR097,2024-05,12,11,405187.81,1
OF000751,BR097,2024-06,9,8,115935.51,0
OF000751,BR097,2024-07,10,9,196707.68,0
OF000751,BR097,2024-08,13,12,325222.89,1
OF000751,BR097,2024-09,13,11,350324.48,0
OF000751,BR097,2024-10,15,14,57201.48,0
OF000751,BR097,2024-11,15,14,134828.78,0
OF000751,BR097,2024-12,10,9,174860.98,0
OF000752,BR097,2024-01,12,11,308642.3,0
OF000752,BR097,2024-02,15,13,377608.93,1
OF000752,BR097,2024-03,12,10,177837.26,0
OF000752,BR097,2024-04,11,9,420021.85,0
OF000752,BR097,2024-05,13,12,427516.18,0
OF000752,BR097,2024-06,18,16,385200.75,0
OF000752,BR097,2024-07,18,17,481868.85,0
OF000752,BR097,2024-08,11,10,231695.46,0
OF000752,BR097,2024-09,14,13,195434.07,0
OF000752,BR097,2024-10,16,14,216429.3,1
OF000752,BR097,2024-11,13,12,358159.95,0
OF000752,BR097,2024-12,12,10,429916.19,0
OF000753,BR098,2024-01,5,4,345685.91,0
OF000753,BR098,2024-02,5,4,399227.88,0
OF000753,BR098,2024-03,5,4,52691.58,0
OF000753,BR098,2024-04,5,4,271044.58,0
OF000753,BR098,2024-05,6,5,381858.48,0
OF000753,BR098,2024-06,6,5,318484.19,0
OF000753,BR098,2024-07,6,5,382023.31,1
OF000753,BR098,2024-08,6,5,292839.84,0
OF000753,BR098,2024-09,5,4,420046.91,2
OF000753,BR098,2024-10,9,8,318069.01,0
OF000753,BR098,2024-11,5,4,363895.74,0
OF000753,BR098,2024-12,5,4,130661.77,0
OF000754,BR098,2024-01,6,5,305914.11,0
OF000754,BR098,2024-02,5,4,451139.19,0
OF000754,BR098,2024-03,7,6,268869.61,0
OF000754,BR098,2024-04,5,4,397945.28,0
OF000754,BR098,2024-05,5,4,179229.8,0
OF000754,BR098,2024-06,4,3,264090.22,0
OF000754,BR098,2024-07,7,6,132738.86,0
OF000754,BR098,2024-08,7,6,280199.68,1
OF000754,BR098,2024-09,5,4,308290.49,0
OF000754,BR098,2024-10,7,6,494493.63,0
OF000754,BR098,2024-11,6,5,407771.62,0
OF000754,BR098,2024-12,6,5,346389.94,0
OF000755,BR098,2024-01,6,5,87894.61,0
OF000755,BR098,2024-02,4,3,406302.0,0
OF000755,BR098,2024-03,5,4,107762.35,0
OF000755,BR098,2024-04,6,5,342684.36,0
