customer_id,primary_branch,avg_weekly_cash,historical_cycles,risk_score_0_100,default_prob,churn_prob,recommended_limit_ksh
C0012292,BR039,8657,4,34.66,0.408,0.43,30170
C0020821,BR012,5271,4,24.63,0.203,0.286,11816
C0009963,BR022,13316,3,44.99,0.172,0.376,54380
C0041541,BR049,12137,4,33.83,0.205,0.477,25562
C0009441,BR032,6170,2,39.29,0.232,0.21,14950
C0015691,BR091,10367,1,31.34,0.25,0.175,28896
C0052366,BR069,17054,4,18.35,0.142,0.246,36345
C0051088,BR089,16812,0,46.91,0.074,0.68,52258
C0050222,BR050,15374,2,19.03,0.165,0.089,60000
C0005953,BR041,5687,2,16.23,0.265,0.566,27973
C0016276,BR006,4766,3,24.41,0.588,0.327,19218
C0008838,BR056,10147,0,39.64,0.421,0.137,45132
C0043956,BR083,9082,2,37.33,0.152,0.141,24048
C0014371,BR074,7155,5,23.11,0.171,0.248,23251
C0022518,BR008,9741,4,55.23,0.109,0.605,20224
C0037214,BR012,7479,5,26.47,0.129,0.268,20506
C0053048,BR012,11955,0,40.67,0.231,0.616,48241
C0041617,BR060,4576,4,44.85,0.17,0.182,15602
C0040432,BR066,5142,3,47.1,0.336,0.282,12378
C0035448,BR012,2803,3,8.61,0.368,0.106,9951
C0045292,BR094,9157,4,13.43,0.184,0.337,34338
C0009791,BR054,9284,3,9.5,0.366,0.36,28115
C0002679,BR081,10298,2,16.09,0.515,0.047,21484
C0059721,BR095,10585,6,42.8,0.158,0.293,41664
C0026201,BR024,2463,1,54.3,0.326,0.821,8713
C0011731,BR006,11850,4,8.37,0.243,0.21,32732
C0057358,BR042,15288,5,27.3,0.601,0.062,60000
C0001643,BR016,17627,3,38.89,0.413,0.298,45297
C0002590,BR075,10943,2,19.41,0.191,0.373,36071
C0033128,BR025,12459,1,40.09,0.052,0.583,49721
C0038927,BR020,16334,2,39.71,0.085,0.493,53226
C0045856,BR064,15095,2,56.83,0.321,0.306,60000
C0005861,BR030,5915,3,14.95,0.574,0.05,18663
C0021151,BR091,8508,3,8.56,0.426,0.524,36584
C0058539,BR010,9329,5,24.2,0.349,0.216,20711
C0005562,BR024,5426,2,34.26,0.117,0.574,23687
C0018588,BR070,5876,2,35.99,0.224,0.432,22854
C0045095,BR027,18982,3,7.99,0.088,0.333,60000
C0011203,BR061,14761,4,27.75,0.066,0.368,51044
C0042325,BR049,16783,4,36.75,0.005,0.547,44910
C0013480,BR092,2335,4,43.03,0.191,0.332,5000
C0016957,BR011,12682,4,31.6,0.227,0.169,45054
C0004025,BR069,6686,5,8.25,0.102,0.326,22412
C0038330,BR076,19978,4,7.98,0.324,0.319,49349
C0015218,BR079,19920,1,35.33,0.201,0.058,60000
C0055823,BR045,16177,4,60.92,0.4,0.073,37361
C0054034,BR074,1821,1,15.5,0.129,0.449,5620
C0021298,BR017,13142,4,49.11,0.02,0.289,33512
C0003229,BR092,18287,5,29.03,0.03,0.407,60000
C0009830,BR065,2969,0,1.82,0.161,0.637,7555
C0033360,BR032,16718,4,24.09,0.005,0.249,60000
C0039826,BR024,18030,6,34.05,0.088,0.564,37612
C0058575,BR072,19398,5,27.32,0.031,0.407,60000
C0041022,BR036,13770,2,64.73,0.313,0.363,60000
C0040578,BR091,7466,7,45.93,0.409,0.339,35016
C0023596,BR029,14270,5,11.98,0.106,0.338,35271
C0046325,BR010,18784,4,47.75,0.193,0.37,60000
C0017915,BR046,4695,6,31.44,0.376,0.346,15076
C0013643,BR005,13441,1,39.05,0.186,0.496,60000
C0028978,BR076,7692,4,90.83,0.063,0.091,15828
C0022248,BR066,19489,2,25.8,0.356,0.277,44487
C0025699,BR089,14724,1,48.45,0.213,0.445,60000
C0046786,BR010,14152,3,10.67,0.17,0.282,42577
C0004630,BR071,15312,2,19.7,0.258,0.414,60000
C0051428,BR045,3496,5,28.02,0.181,0.106,14617
C0014265,BR010,4747,2,17.67,0.104,0.204,16814
C0021972,BR053,13201,2,22.22,0.264,0.68,53427
C0035980,BR049,4115,2,40.94,0.586,0.267,11624
C0051709,BR028,13362,2,24.39,0.149,0.178,41542
C0033959,BR087,9217,3,5.32,0.137,0.413,38326
C0059519,BR072,1939,4,53.8,0.079,0.591,5000
C0034489,BR042,11193,2,17.27,0.137,0.662,38046
C0017379,BR041,16549,2,54.62,0.108,0.462,45097
C0001345,BR057,5976,4,15.7,0.144,0.302,14639
C0045672,BR034,8309,2,23.75,0.339,0.558,25383
C0033794,BR049,6135,5,12.27,0.037,0.367,20127
C0049484,BR056,11153,2,39.06,0.204,0.11,47061
C0013501,BR075,17073,4,28.6,0.194,0.651,41022
C0056092,BR089,6388,0,17.07,0.138,0.511,18801
C0020974,BR071,1557,1,16.92,0.04,0.316,6679
C0042208,BR051,10647,3,15.52,0.083,0.353,51069
C0009174,BR029,2139,3,20.37,0.142,0.118,8963
C0055594,BR085,3646,3,39.08,0.165,0.345,11053
C0029122,BR100,9462,1,19.75,0.09,0.433,42434
C0055055,BR033,3277,5,20.64,0.166,0.249,14490
C0043838,BR081,13475,3,30.02,0.16,0.33,41952
C0021551,BR094,17376,1,41.36,0.214,0.268,60000
C0005441,BR039,5580,2,18.05,0.058,0.251,12135
C0012221,BR098,4047,3,19.92,0.616,0.193,14886
C0016804,BR075,1865,1,25.24,0.02,0.138,7039
C0044029,BR010,15808,3,23.43,0.402,0.478,60000
C0049571,BR028,14098,4,17.2,0.148,0.145,46252
C0055661,BR007,15399,5,31.16,0.011,0.302,60000
C0024249,BR037,5711,7,27.82,0.311,0.551,17039
C0005855,BR065,13934,4,16.12,0.057,0.043,56503
C0035227,BR009,10164,2,21.03,0.224,0.139,50785
C0028447,BR025,15804,6,27.75,0.245,0.336,42896
C0012271,BR065,3651,3,23.09,0.022,0.056,10745
C0021777,BR038,6045,2,10.13,0.067,0.386,12308
C0057905,BR067,3900,4,18.49,0.295,0.101,10215
C0001167,BR097,7263,3,12.44,0.078,0.367,22118
C0031278,BR025,12949,4,60.34,0.168,0.058,47272
C0025070,BR039,4639,1,17.55,0.191,0.35,23014
C0027429,BR064,3579,6,15.31,0.185,0.179,9982
C0057570,BR094,2802,3,18.87,0.142,0.328,6420
C0008830,BR074,15826,2,58.29,0.035,0.762,39453
C0008727,BR092,12024,4,44.63,0.13,0.076,25803
C0011042,BR061,12856,4,29.05,0.108,0.291,48974
C0023731,BR054,6700,6,37.77,0.039,0.079,24638
C0032552,BR095,10325,4,20.23,0.396,0.311,42291
C0047269,BR090,16422,4,64.14,0.455,0.519,60000
C0037725,BR090,16453,6,17.63,0.248,0.521,52733
C0013227,BR050,5843,7,15.02,0.123,0.444,25678
C0055952,BR051,1944,1,12.95,0.145,0.282,8834
C0002783,BR020,7248,3,28.58,0.136,0.192,30647
C0044487,BR088,15052,1,26.73,0.044,0.303,60000
C0025400,BR047,17657,3,34.49,0.012,0.497,60000
C0002008,BR047,9391,4,17.93,0.245,0.452,32169
C0016879,BR087,5581,3,29.51,0.072,0.194,14040
C0025618,BR024,16399,2,25.38,0.403,0.698,59453
C0018490,BR028,18413,4,23.42,0.335,0.407,60000
C0036682,BR081,8772,1,30.74,0.236,0.065,43847
C0043917,BR024,5899,3,11.05,0.188,0.397,24581
C0052941,BR029,16162,2,41.7,0.298,0.288,55398
C0022699,BR023,3968,4,14.23,0.195,0.112,8535
C0036788,BR010,16691,5,16.99,0.164,0.038,60000
C0039636,BR055,16497,0,19.55,0.067,0.305,60000
C0009355,BR018,15234,9,23.5,0.357,0.614,60000
C0010008,BR061,2439,4,21.05,0.148,0.384,8711
C0028172,BR014,17803,6,44.01,0.425,0.242,60000
C0038168,BR064,3280,3,26.34,0.039,0.079,16237
C0017633,BR075,6060,0,24.77,0.046,0.089,25480
C0050762,BR066,8892,2,78.21,0.063,0.507,25778
C0017587,BR025,19239,5,47.42,0.227,0.448,60000
C0023320,BR081,11736,2,68.11,0.036,0.056,35558
C0032458,BR078,11788,4,57.62,0.134,0.121,56734
C0055849,BR012,10740,4,48.82,0.252,0.442,34786
C0010708,BR005,17344,3,45.23,0.033,0.061,49188
C0013647,BR039,12779,2,12.66,0.04,0.364,38879
C0026907,BR054,6922,2,23.68,0.004,0.316,26420
C0056255,BR007,14390,4,72.97,0.378,0.565,57140
C0054429,BR021,7413,2,60.32,0.526,0.238,20618
C0027266,BR083,19133,2,70.36,0.151,0.508,56635
C0057415,BR043,12104,2,11.53,0.627,0.088,59330
C0051055,BR064,6118,5,41.72,0.053,0.222,18510
C0008025,BR099,15429,3,11.9,0.228,0.135,37105
C0023348,BR097,19681,4,10.43,0.072,0.397,60000
C0039869,BR044,10650,2,46.62,0.179,0.144,50182
C0030853,BR027,8887,0,45.36,0.296,0.288,24963
C0039953,BR100,15427,2,9.52,0.102,0.6,49762
C0050845,BR022,8744,1,25.45,0.141,0.249,38684
C0022825,BR003,15443,3,49.16,0.325,0.136,48968
C0033117,BR092,14828,3,26.33,0.481,0.129,33992
C0010354,BR019,12944,4,26.03,0.184,0.285,60000
C0023389,BR056,5842,3,43.21,0.621,0.428,25490
C0002278,BR025,3398,0,22.24,0.16,0.538,12166
C0035614,BR003,2395,4,32.84,0.143,0.399,6288
C0044927,BR031,11986,3,14.11,0.509,0.186,36185
C0023855,BR082,10528,1,12.61,0.17,0.208,33048
C0014105,BR082,15730,2,9.53,0.051,0.053,58994
C0006040,BR034,8085,1,21.34,0.148,0.617,26303
C0009071,BR086,1864,2,14.46,0.154,0.563,6185
C0050256,BR090,2207,2,8.75,0.074,0.659,7841
C0013263,BR088,5176,3,18.33,0.043,0.427,25047
C0016473,BR006,13274,4,28.31,0.133,0.418,26573
C0036014,BR082,5188,5,6.55,0.327,0.146,23675
C0042932,BR079,7814,2,29.4,0.02,0.238,25228
C0045262,BR038,10700,1,67.13,0.106,0.093,32586
C0027843,BR025,11630,4,51.63,0.03,0.255,33505
C0005852,BR061,17494,4,16.17,0.066,0.567,60000
C0043881,BR047,6328,2,23.28,0.02,0.569,16417
C0022870,BR090,11868,2,21.74,0.4,0.08,59187
C0023735,BR082,11568,1,8.46,0.198,0.418,44823
C0020690,BR042,17135,2,36.39,0.134,0.179,40726
C0043320,BR014,17290,4,17.4,0.446,0.274,36383
C0025470,BR086,15990,1,42.33,0.485,0.297,42744
C0013163,BR027,4295,3,5.2,0.25,0.214,20460
C0055305,BR016,10580,3,18.69,0.223,0.148,46148
C0041575,BR005,18472,4,38.22,0.109,0.408,60000
C0021382,BR021,3898,0,52.44,0.067,0.473,16167
C0022378,BR091,13259,1,56.57,0.252,0.746,46849
C0012401,BR012,2705,2,17.58,0.235,0.07,7913
C0034135,BR044,11906,2,29.4,0.226,0.084,29412
C0058634,BR005,9001,2,14.71,0.235,0.313,32981
C0015422,BR018,3057,1,40.05,0.177,0.27,12997
C0038890,BR076,3707,5,22.33,0.132,0.441,16621
C0055613,BR023,4528,3,33.34,0.227,0.036,18574
C0030413,BR013,2584,3,43.61,0.256,0.25,6127
C0008782,BR081,14482,2,36.69,0.073,0.294,60000
C0023549,BR042,10197,4,37.71,0.139,0.627,45199
C0058997,BR087,3858,3,35.67,0.075,0.194,8723
C0038081,BR010,7915,3,23.1,0.553,0.349,20011
C0029100,BR012,13984,3,27.62,0.074,0.441,29733
C0018673,BR075,6250,2,50.66,0.251,0.175,19816
C0056466,BR053,4031,3,18.79,0.201,0.367,9174
C0046414,BR016,6281,4,12.78,0.261,0.137,23757
C0031965,BR002,15673,6,20.18,0.146,0.322,40024
C0021555,BR100,15187,1,13.11,0.117,0.288,46302
C0031467,BR092,10711,3,44.46,0.241,0.086,35606
C0005380,BR009,10873,1,42.55,0.191,0.411,25671
C0016710,BR086,4594,3,70.49,0.069,0.348,11159
C0048103,BR008,9287,3,50.37,0.323,0.232,18922
C0012273,BR007,14451,1,6.81,0.081,0.058,55664
C0005658,BR083,4715,1,17.82,0.005,0.525,18090
C0011554,BR006,18457,1,20.24,0.134,0.376,60000
C0050459,BR018,16836,2,14.21,0.413,0.204,60000
C0014679,BR049,3927,6,24.02,0.278,0.185,10584
C0046109,BR092,10449,2,32.11,0.159,0.614,51481
C0022755,BR068,17025,3,61.44,0.531,0.02,60000
C0039623,BR061,19658,3,25.38,0.154,0.149,60000
C0004662,BR013,13030,4,27.03,0.251,0.079,30665
C0035852,BR024,2258,6,18.2,0.305,0.278,9558
C0026433,BR086,10212,4,21.11,0.085,0.318,45892
C0056520,BR047,10714,2,63.36,0.211,0.26,27275
C0048530,BR078,14993,2,7.92,0.058,0.466,60000
C0018502,BR008,13159,3,73.28,0.165,0.389,59615
C0041129,BR036,18074,4,57.77,0.226,0.473,60000
C0018432,BR044,3327,1,12.95,0.159,0.099,15620
C0058448,BR060,18856,6,20.02,0.102,0.273,60000
C0030875,BR075,2644,2,17.83,0.118,0.258,8468
C0035633,BR090,12563,3,3.85,0.129,0.335,52200
C0023243,BR044,19233,5,8.37,0.225,0.273,60000
C0057915,BR059,19765,3,36.16,0.192,0.204,44174
C0051927,BR054,10302,5,59.87,0.607,0.265,33300
C0039454,BR064,18558,0,11.29,0.308,0.522,43692
C0050969,BR010,2278,1,22.12,0.019,0.394,5000
C0020970,BR041,9693,2,47.82,0.121,0.291,23616
C0004289,BR037,3752,3,26.38,0.22,0.233,12616
C0057300,BR022,19533,5,69.27,0.238,0.038,60000
C0012979,BR090,1685,0,43.99,0.174,0.106,7588
C0012565,BR065,17084,1,13.27,0.22,0.53,36020
C0056013,BR004,1523,0,13.09,0.119,0.242,5000
C0056578,BR044,7443,7,47.71,0.042,0.512,21421
C0046158,BR072,19198,1,56.28,0.257,0.489,60000
C0017916,BR070,19571,2,25.37,0.045,0.192,60000
C0040605,BR076,16063,3,6.63,0.114,0.408,60000
C0005301,BR007,10700,6,18.59,0.279,0.501,47126
C0042062,BR015,17835,4,55.45,0.077,0.086,60000
C0019307,BR072,10983,2,3.08,0.315,0.254,29627
C0021500,BR033,15561,2,4.57,0.11,0.183,40155
C0040266,BR019,2629,0,34.3,0.297,0.348,10344
C0048945,BR023,17774,6,11.42,0.122,0.175,60000
C0026877,BR051,6167,2,27.21,0.187,0.375,25895
C0022420,BR012,6467,2,11.39,0.079,0.304,16807
C0046549,BR015,6822,4,17.03,0.044,0.389,27211
C0017948,BR037,9922,2,24.67,0.087,0.109,29776
C0017342,BR096,11748,5,24.07,0.438,0.529,34317
C0050051,BR036,10657,3,48.52,0.17,0.053,51031
C0014778,BR076,6674,2,31.38,0.056,0.217,31066
C0014685,BR033,19039,1,37.16,0.058,0.408,60000
C0046573,BR039,17008,3,23.09,0.335,0.14,60000
C0025564,BR058,6817,7,73.66,0.354,0.253,32476
C0041669,BR052,5890,4,57.22,0.187,0.054,23502
C0043174,BR018,13536,7,33.04,0.319,0.668,40353
C0002254,BR039,4019,5,31.05,0.205,0.277,12192
C0007386,BR018,17494,4,27.84,0.02,0.604,48846
C0004119,BR096,6361,3,3.0,0.243,0.364,13917
C0007451,BR079,2993,2,10.51,0.154,0.197,9497
C0041574,BR005,6060,2,21.96,0.163,0.042,22781
C0005812,BR064,19623,2,6.08,0.17,0.557,42086
C0053981,BR009,19220,7,39.06,0.063,0.59,44615
C0000447,BR009,13705,2,38.47,0.39,0.576,40980
C0033130,BR041,7290,4,11.9,0.174,0.248,15556
C0054212,BR092,19845,4,26.23,0.242,0.432,60000
C0008690,BR055,15371,3,18.16,0.037,0.532,34362
C0028515,BR057,8513,3,9.31,0.107,0.142,41484
C0023077,BR021,11713,4,39.4,0.117,0.162,44361
C0003190,BR069,17933,3,40.56,0.329,0.214,48175
C0058925,BR039,4215,0,20.42,0.169,0.175,19254
C0014345,BR040,5150,5,32.25,0.084,0.274,18404
C0006067,BR010,11770,2,11.95,0.117,0.468,28526
C0030104,BR079,15141,1,47.06,0.349,0.619,33600
C0026796,BR023,16424,4,42.57,0.041,0.307,34192
C0038196,BR060,15889,7,25.58,0.229,0.274,44704
C0054376,BR027,12570,5,39.44,0.112,0.75,60000
C0036046,BR070,14079,1,25.46,0.234,0.223,42291
C0036590,BR030,10410,3,10.85,0.253,0.195,25524
C0019159,BR027,10545,4,25.64,0.099,0.186,37512
C0003776,BR014,12086,3,29.87,0.337,0.234,38510
C0058938,BR014,14926,4,42.34,0.083,0.247,60000
C0037307,BR098,9756,5,28.75,0.055,0.118,39827
C0019787,BR005,12574,0,47.17,0.304,0.278,30972
C0016199,BR043,8059,3,8.34,0.134,0.515,24585
C0053177,BR026,9324,2,50.04,0.173,0.504,25387
C0053676,BR064,5099,4,71.86,0.027,0.497,25025
C0005759,BR039,4362,3,47.52,0.226,0.557,14219
C0047749,BR046,19922,2,22.05,0.048,0.279,60000
C0056290,BR029,17976,2,35.08,0.159,0.333,43053
C0030459,BR076,16055,2,55.91,0.031,0.444,59138
C0013325,BR075,14049,6,23.08,0.13,0.021,53786
C0017884,BR089,7968,2,31.11,0.159,0.025,20941
C0019061,BR034,16323,1,23.24,0.218,0.217,60000
C0006842,BR042,3793,5,44.71,0.169,0.028,14412
C0055502,BR032,13080,5,7.98,0.083,0.531,54596
C0050898,BR095,13396,4,47.6,0.149,0.282,60000
C0033111,BR011,14248,3,80.79,0.306,0.533,49105
C0013750,BR018,6801,3,23.0,0.216,0.203,21277
C0031970,BR044,7927,1,55.87,0.069,0.491,22843
C0046783,BR038,15842,2,24.17,0.168,0.205,55076
C0053422,BR025,9564,5,19.4,0.43,0.558,21676
C0031081,BR075,7198,3,34.66,0.091,0.612,15181
C0025421,BR026,7161,3,27.53,0.153,0.484,18085
C0033285,BR018,16809,4,16.16,0.048,0.411,36200
C0052742,BR062,15846,3,6.24,0.324,0.505,32102
C0043972,BR063,11322,3,28.45,0.233,0.145,27231
C0055415,BR023,6701,3,8.19,0.108,0.188,25132
C0042459,BR035,8014,4,37.04,0.13,0.147,32142
C0047018,BR061,15873,1,74.66,0.313,0.471,51159
C0047753,BR029,5885,3,25.6,0.279,0.208,13608
C0006366,BR001,15696,4,30.31,0.078,0.35,60000
C0051823,BR022,11071,1,7.69,0.053,0.251,46319
C0031918,BR031,10084,2,23.27,0.354,0.376,23070
C0035038,BR081,6509,3,25.96,0.562,0.348,23243
C0015580,BR015,7590,5,9.72,0.069,0.168,34563
C0003867,BR099,11388,2,25.5,0.274,0.402,46472
C0029468,BR057,16676,5,32.96,0.088,0.212,60000
C0052579,BR058,9265,2,16.61,0.18,0.111,29873
C0022023,BR017,11448,5,67.92,0.052,0.627,44628
C0042865,BR063,2292,2,47.37,0.145,0.533,9233
C0044298,BR050,6789,4,15.22,0.045,0.614,13913
C0023895,BR087,3299,2,34.67,0.067,0.193,13123
C0035233,BR003,16453,3,15.6,0.193,0.265,60000
C0038413,BR062,12209,3,29.06,0.309,0.377,31997
C0052237,BR014,5406,2,15.86,0.049,0.184,20599
C0035972,BR085,2798,2,48.53,0.12,0.539,9134
C0051051,BR021,14320,3,68.14,0.386,0.449,60000
C0023560,BR027,10217,3,27.89,0.1,0.625,34396
C0034601,BR039,18391,6,52.44,0.102,0.58,49958
C0053724,BR089,19233,1,17.59,0.322,0.271,53522
C0027824,BR049,9006,5,14.65,0.071,0.099,42483
C0028431,BR045,13026,5,20.03,0.104,0.739,41691
C0048488,BR013,11788,4,30.89,0.262,0.211,28409
C0032280,BR023,19449,3,25.78,0.076,0.117,60000
C0038462,BR072,11672,4,5.99,0.356,0.352,32724
C0052334,BR055,2650,4,31.62,0.033,0.779,6633
C0036317,BR048,5306,5,27.75,0.31,0.066,11852
C0007052,BR068,17389,4,28.52,0.151,0.208,60000
C0018570,BR035,2896,6,32.6,0.217,0.179,11015
C0005067,BR025,16719,3,57.82,0.161,0.172,60000
C0050425,BR094,16716,2,10.18,0.113,0.623,60000
C0019059,BR039,17123,4,15.07,0.097,0.356,54628
C0034398,BR085,6412,1,34.61,0.255,0.336,25563
C0049262,BR027,6540,1,9.33,0.12,0.142,25427
C0047812,BR033,14388,0,33.01,0.094,0.304,49531
C0028932,BR085,16337,2,29.28,0.112,0.355,38234
C0051488,BR083,12731,1,30.1,0.43,0.283,47000
C0038463,BR004,12315,2,10.12,0.161,0.743,29769
C0055358,BR058,7678,0,21.1,0.059,0.102,29446
C0022202,BR088,1793,3,25.48,0.486,0.423,6338
C0045317,BR016,16478,1,25.71,0.086,0.34,60000
C0053139,BR048,15436,2,31.53,0.023,0.206,60000
C0045820,BR063,14996,3,19.52,0.088,0.458,39076
C0048135,BR014,6619,7,53.12,0.048,0.55,16033
C0057699,BR056,7817,1,28.65,0.288,0.609,20715
C0036853,BR082,3515,3,30.37,0.187,0.147,12437
C0006505,BR083,3817,2,27.05,0.305,0.331,12971
C0058150,BR042,19401,4,36.01,0.515,0.271,47347
C0033215,BR009,5488,3,39.61,0.185,0.587,20545
C0020852,BR051,9737,1,50.72,0.179,0.34,21089
C0034919,BR060,10789,8,36.25,0.147,0.083,23354
C0044411,BR055,19947,4,30.88,0.43,0.248,60000
C0014885,BR039,8818,3,39.94,0.292,0.048,41240
C0002198,BR061,10837,1,18.76,0.183,0.43,37106
C0047811,BR009,4455,2,61.82,0.19,0.391,18637
C0036852,BR081,11229,2,36.6,0.225,0.083,40695
C0043153,BR058,8477,3,52.13,0.084,0.325,34071
C0037724,BR030,9754,3,14.74,0.534,0.286,22312
C0040665,BR032,9526,1,20.41,0.058,0.445,46739
C0009784,BR091,17991,5,26.83,0.667,0.745,56191
C0005811,BR076,16306,5,42.56,0.111,0.068,59760
C0003089,BR052,3964,3,26.44,0.295,0.478,17601
C0021064,BR078,6921,2,43.89,0.273,0.635,22453
C0032005,BR005,3779,4,40.43,0.046,0.544,15897
C0044206,BR005,17215,6,40.24,0.306,0.045,60000
C0023992,BR037,10471,7,13.16,0.345,0.335,28321
C0001964,BR054,13862,0,36.66,0.05,0.339,30838
C0033195,BR063,19773,4,19.12,0.472,0.519,60000
C0013446,BR061,9409,3,52.16,0.106,0.881,31958
C0042536,BR039,14382,3,15.05,0.391,0.39,60000
C0014959,BR041,10029,3,32.85,0.081,0.283,29867
C0048094,BR061,11763,3,65.56,0.243,0.192,54341
C0007751,BR087,5847,3,10.89,0.381,0.355,13189
C0018521,BR020,9379,4,37.93,0.138,0.029,44212
C0014505,BR044,6158,1,9.91,0.103,0.651,28908
C0055374,BR052,11929,5,25.35,0.23,0.125,51282
C0015205,BR069,17752,2,9.28,0.014,0.08,60000
C0059330,BR042,19712,2,39.08,0.143,0.12,54540
C0050857,BR064,5364,0,26.44,0.04,0.746,25040
C0057796,BR019,8128,3,45.46,0.088,0.69,16547
C0021601,BR073,6055,1,20.0,0.067,0.127,26629
C0012777,BR063,14049,2,22.8,0.208,0.299,42145
C0036439,BR036,17945,6,22.47,0.137,0.221,47952
C0051220,BR023,12897,2,25.76,0.459,0.198,36470
C0033091,BR021,5390,2,33.55,0.063,0.336,20345
C0048375,BR018,18550,4,18.6,0.317,0.352,58399
C0033022,BR090,5483,4,32.01,0.233,0.061,18698
C0054205,BR092,3872,4,40.27,0.197,0.086,16383
C0048473,BR063,12976,5,32.33,0.034,0.267,60000
C0036016,BR098,11879,6,34.25,0.391,0.626,45900
C0021032,BR046,16782,2,31.89,0.093,0.085,39610
C0010548,BR029,3107,1,6.06,0.377,0.204,11348
C0012845,BR075,12657,1,6.18,0.099,0.368,55135
C0041298,BR091,19488,3,32.71,0.007,0.381,55931
C0025127,BR076,4447,1,38.96,0.07,0.426,9914
C0028646,BR002,14973,5,12.88,0.206,0.326,60000
C0024520,BR069,15567,2,15.35,0.244,0.277,45419
C0025839,BR001,6378,4,26.48,0.455,0.084,31546
C0031699,BR002,2110,5,25.85,0.227,0.369,6350
C0038490,BR053,9785,5,41.21,0.614,0.052,39547
C0007092,BR022,12700,5,42.39,0.049,0.315,26003
C0014046,BR093,17955,3,34.65,0.072,0.275,58210
C0015265,BR089,19371,2,24.25,0.295,0.2,53557
C0043731,BR004,8161,0,39.6,0.141,0.245,26769
C0019036,BR021,14168,1,24.56,0.299,0.493,60000
C0014467,BR086,6571,0,5.74,0.475,0.203,21449
C0021652,BR074,19086,2,25.0,0.247,0.186,60000
C0036247,BR021,15808,3,7.32,0.049,0.156,38309
C0059362,BR047,15594,1,34.24,0.294,0.18,60000
C0055691,BR046,18957,3,51.91,0.144,0.282,46516
C0033065,BR054,12397,4,61.81,0.089,0.227,37268
C0017051,BR044,12966,2,42.83,0.556,0.119,38866
C0042324,BR014,4063,1,39.03,0.129,0.094,16606
C0055244,BR084,8101,3,44.28,0.316,0.384,38346
C0050807,BR013,18515,2,23.58,0.05,0.194,60000
C0019859,BR022,5057,6,59.06,0.555,0.411,19622
C0040714,BR076,7431,2,22.43,0.11,0.159,22970
C0044808,BR037,13110,4,42.15,0.247,0.128,49967
C0039720,BR007,8123,3,13.25,0.087,0.058,17241
C0058267,BR031,16693,2,1.34,0.076,0.421,60000
C0029136,BR066,3528,1,19.05,0.205,0.305,17415
C0012281,BR099,14559,1,35.82,0.05,0.462,49119
C0007965,BR078,7668,4,30.42,0.255,0.129,31679
C0014683,BR012,18836,2,15.25,0.01,0.232,60000
C0059413,BR023,19720,2,14.82,0.138,0.022,60000
C0045444,BR081,2311,2,41.47,0.019,0.481,8386
C0018576,BR012,7210,0,20.87,0.264,0.354,34117
C0006430,BR062,14808,5,37.58,0.174,0.308,53334
C0009943,BR039,13357,3,27.5,0.295,0.34,33405
C0053051,BR075,8789,2,19.69,0.111,0.275,28290
C0000097,BR075,15563,3,37.59,0.116,0.46,60000
C0037183,BR097,4316,2,61.81,0.038,0.161,14552
C0057888,BR021,16045,2,19.96,0.363,0.362,45128
C0011683,BR056,16116,1,42.07,0.076,0.391,38946
C0004323,BR053,6887,4,36.08,0.134,0.247,32324
C0003275,BR097,3664,4,30.89,0.024,0.463,16097
C0031847,BR010,10076,3,33.54,0.377,0.223,49780
C0031287,BR043,2511,1,14.41,0.242,0.16,9735
C0023817,BR073,12905,1,34.98,0.364,0.56,59664
C0009969,BR013,9559,3,21.34,0.236,0.592,35946
C0051971,BR002,7080,4,26.01,0.151,0.424,18022
C0004824,BR092,16337,3,33.47,0.056,0.265,60000
C0051271,BR089,7285,3,9.18,0.044,0.293,36176
C0053688,BR052,5068,4,15.88,0.135,0.064,19321
C0006155,BR062,2426,4,39.92,0.025,0.118,10111
C0006222,BR019,3598,2,24.25,0.342,0.029,10414
C0020488,BR046,2183,4,25.91,0.22,0.381,10627
C0051247,BR061,10674,5,19.32,0.067,0.206,50379
C0031104,BR010,11817,2,8.42,0.44,0.512,24493
C0019536,BR008,4532,4,34.92,0.149,0.265,9256
C0055932,BR023,11282,3,36.73,0.086,0.253,36237
C0030346,BR037,16556,0,23.73,0.252,0.306,38010
C0023885,BR064,7559,1,26.11,0.411,0.292,24450
C0028484,BR006,10260,4,23.98,0.251,0.118,30314
C0056004,BR016,14602,2,26.04,0.374,0.275,44937
C0035208,BR083,5148,0,20.92,0.158,0.143,14930
C0032918,BR055,16969,4,30.54,0.053,0.274,60000
C0040397,BR021,18945,2,9.46,0.027,0.249,49952
C0014937,BR010,7363,2,19.73,0.365,0.492,29634
C0013356,BR011,6125,3,74.58,0.207,0.234,30576
C0047674,BR076,15727,1,29.84,0.057,0.233,60000
C0026957,BR070,18370,4,34.52,0.23,0.444,43628
C0037570,BR026,14556,5,47.69,0.308,0.567,60000
C0011883,BR013,7588,4,18.94,0.271,0.074,18933
C0044463,BR076,7434,3,44.58,0.078,0.116,28317
C0034635,BR024,9215,4,13.55,0.316,0.45,28102
C0035598,BR016,18122,2,20.85,0.215,0.059,50438
C0008621,BR043,15087,2,8.89,0.335,0.414,60000
C0000808,BR009,3408,1,31.02,0.043,0.286,6984
C0025719,BR003,18772,5,12.37,0.154,0.287,46942
C0004498,BR082,7883,2,29.84,0.118,0.18,36629
